Record ID,Shipment ID,Shipdate,Vendor ID,O_COUNTRY,ORIG,ORIG_ZIP,D_COUNTRY,DEST,DEST_ZIP,Equipment Type,Cost,Weight,Mileage
7028,CDF20471,3/27/2020,2,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,FB,103,5001,123
7029,A4118,1/9/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,1019,5382,495
7030,A4118,1/9/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
7031,IN19669,1/12/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7032,EXP6808,1/7/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,993,1,378
7033,IN19666,1/11/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7034,A4109,1/8/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
7035,EXP6802,1/3/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,881,1,378
7036,IMP5725,1/27/2020,1,MX,DURANGO,34000,MX,DURANGO,34000,FB,0,0,0
7037,IN19683,1/13/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7038,IN19701,1/13/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,814,37236,349
7039,IN19726,1/17/2020,2,US,TX FORT WORTH,76177,US,TX LAREDO,78045,FB,1701,3268,436
7040,EXP6819,1/16/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,1000,1,378
7041,FR363,1/31/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1915,18900,495
7042,EXP6803,1/3/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,993,1,378
7043,134496,10/10/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,FB,71,1,131
7044,H642,1/16/2020,29,MX,NL SAN PEDRO,66278,MX,VL COATZACOALCOS,96556,DV,1409,1,894
7045,H644,1/3/2020,29,MX,NL SAN PEDRO,66278,MX,SI CULIACAN,80100,DV,1142,1,730
7046,P3539,1/15/2020,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,136,0,14
7047,72480,3/30/2020,10,MX,NL APODACA,66600,MX,JA TLAQUEPAQUE,45601,FB,1273,1,479
7048,F12004,1/9/2020,27,MX,NL SAN PEDRO,66278,MX,NL APODACA,66637,DV,150,1,82
7049,P3515,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,11,0,0
7050,4323,2/10/2020,21,MX,NL APODACA,66600,MX,NL GARCIA,66000,DV,62,1,35
7051,P3515,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,3,0,0
7052,E1989,3/24/2020,26,MX,NL SAN PEDRO,66278,MX,NL MONTERREY,64000,DV,48,1,85
7053,H645,1/8/2020,29,MX,NL SAN PEDRO,66278,MX,HG TEPEJI DEL RIO,42850,DV,779,1,605
7054,3153,6/26/2020,17,MX,NL APODACA,66600,MX,CI CHIHUAHUA,31000,DV,1515,0,503
7055,75679,8/13/2020,10,MX,NL APODACA,66600,MX,QR PLAYA DEL CARMEN,77710,FB,4368,44100,1440
7056,IN19672,1/10/2020,2,US,TX FORT WORTH,76177,US,TX LAREDO,78045,FB,1689,2678,436
7057,IN19682,1/13/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7058,A4162,1/13/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
7059,EXP6824,1/20/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,1022,1,378
7060,IN19597,1/3/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7061,A4082,1/2/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,918,3244,495
7062,A4097,1/6/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
7063,IN19592,1/3/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
7064,IN19593,1/3/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7065,A4167,1/16/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
7066,EXP6892,1/3/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1402,1,495
7067,IN19772,1/24/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7068,EXP6894,1/6/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1402,29900,495
7069,EXP6900,1/8/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1402,34950,495
7070,CF383,3/5/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,390,1,378
7071,CF385,3/12/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7072,23144,9/9/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7073,23152,9/11/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7074,23187,9/21/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,857,28997,164
7075,3313A,4/2/2020,12,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
7076,CF389,3/28/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,365,20000,378
7077,CF393,3/30/2020,1,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,520,5001,123
7078,CF382,3/4/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
7079,CDF20347,3/17/2020,2,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,FB,103,6002,123
7080,3317A,4/7/2020,12,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,224,21389,123
7081,A4098,1/7/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
7082,3320A,4/9/2020,12,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
7083,1876910,7/14/2020,51,US,TX SAN ANTONIO,78220,US,MO SAINT CHARLES,63301,FB,1825,9832,901
7084,22047,1/13/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,876,9467,164
7085,22082,1/20/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,878,20152,164
7086,22156,1/23/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
7087,22159,1/24/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,196,0,14
7088,22165,1/27/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7089,22194,1/30/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7090,22207,1/28/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7091,CF382,3/4/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,391,1,378
7092,CF383,3/5/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7093,CF384,3/6/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
7094,A4108,1/8/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
7095,22125,1/17/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7096,144355,5/29/2020,22,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,231,1,59
7097,16974MTY,10/22/2019,24,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,485,44100,131
7098,16967MTY,10/15/2019,24,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,485,44100,131
7099,17014MTY,10/30/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,485,1,144
7100,1892,2/4/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,65,1,17
7101,1886,2/4/2020,17,MX,NL GUADALUPE,67170,MX,NL APODACA,66600,DV,65,1,202
7102,16962MTY,10/18/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,485,1,144
7103,1893,2/6/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,65,1,17
7104,23133,9/7/2020,3,US,TX LAREDO,78040,US,MS BOLTON,39041,FB,2188,14634,765
7105,3251152,7/8/2020,13,US,TX LAREDO,78040,US,MI CALEDONIA,49316,FB,3840,19535,1550
7106,A4136,1/13/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,345,106,131
7107,4261811,3/31/2020,5,US,TX LAREDO,78040,US,CA ORANGE,92867,FB,5636,6273,1487
7108,319225,8/4/2020,50,US,TX LAREDO,78040,US,TX LUBBOCK,79423,FB,2687,14103,554
7109,319227,8/4/2020,50,US,TX LAREDO,78040,US,TX LUBBOCK,79423,FB,2687,14103,554
7110,2404,4/8/2020,17,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,49,1,1076
7111,ST477,1/22/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
7112,3248360,7/6/2020,66,US,TX LAREDO,78040,US,NY FRANKFORT,13340,FB,4575,10302,2004
7113,139961,2/18/2020,25,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1116,24980,164
7114,140182,2/18/2020,25,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1115,11217,164
7115,140185,2/21/2020,25,US,NY NORTH TONAWANDA,14120,US,TX LAREDO,78045,FB,6958,7000,1807
7116,144135,6/22/2020,25,US,TX LAREDO,78040,US,OH FINDLAY,45840,FB,2767,19640,1523
7117,A4163,1/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,345,3530,131
7118,A4177,1/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,345,3711,131
7119,17017MTY,10/28/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,485,1,144
7120,2399,4/13/2020,17,MX,NL GUADALUPE,66708,MX,NL APODACA,66600,DV,25,1,202
7121,23161,9/14/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,858,5372,164
7122,A4087,1/6/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,345,4282,131
7123,3248115,6/15/2020,13,US,TX LAREDO,78040,US,NM ALBUQUERQUE,87110,FB,4338,9200,977
7124,1875157,7/20/2020,51,US,TX LAREDO,78040,US,TX CORPUS CHRISTI,78408,FB,977,18887,140
7125,1875883,7/21/2020,51,US,TX LAREDO,78040,US,NJ PARSIPPANY,7054,FB,4482,14302,1962
7126,134427,10/16/2019,25,US,TX LAREDO,78040,US,PA HAZELTON,18201,FB,5018,10981,1889
7127,134505,10/19/2019,22,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,431,0,559
7128,2393,4/8/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,50,1,17
7129,1895,2/7/2020,17,MX,NL GUADALUPE,67170,MX,NL APODACA,66600,DV,65,1,202
7130,23141,9/3/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,5372,14
7131,23167,9/15/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
7132,23188,9/21/2020,3,US,TX LAREDO,78040,US,MO KANSAS CITY,64120,FB,2665,17630,931
7133,147175,9/4/2020,25,US,TX LAREDO,78045,US,MD BALTIMORE,21237,FB,3810,6678,1800
7134,22049,1/13/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,877,15040,164
7135,3253888,7/20/2020,13,US,TX LAREDO,78040,US,FL MIAMI,33166,FB,3392,6102,1544
7136,3253997,7/15/2020,13,US,TX LAREDO,78045,US,IL FRANKLIN PARK,60131,FB,231,0,0
7137,22073,1/20/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,878,4418,164
7138,17074MTY,11/11/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,481,1,144
7139,22099,1/14/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,6342,14
7140,22152,1/20/2020,3,US,TX LAREDO,78045,US,MD BALTIMORE,21237,DV,5297,3308,1800
7141,22173,1/18/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
7142,22193,1/30/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
7143,17776MTY,5/4/2020,24,MX,APODACA,66600,MX,NUEVO LAREDO,88000,FB,0,0,0
7144,ST450,12/4/2019,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,439,0,378
7145,3249258,7/14/2020,66,US,TX LAREDO,78040,US,TX NOCONA,76255,FB,2952,24590,513
7146,140931,12/18/2019,22,MX,APODACA,66600,MX,NUEVO LAREDO,88290,FB,0,0,0
7147,17793MTY,5/7/2020,24,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88000,FB,420,1,131
7148,17841MTY,5/12/2020,24,MX,APODACA,66600,MX,NUEVO LAREDO,88000,FB,0,0,0
7149,17849MTY,5/14/2020,24,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88000,FB,420,1,131
7150,22053,1/13/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78216,FB,879,6129,167
7151,22092,1/11/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,196,5239,1683
7152,17049MTY,11/5/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,481,1,144
7153,140949,12/27/2019,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,93,49,752
7154,17051MTY,11/6/2019,24,MX,NL APODACA,66600,US,TX LAREDO,78045,FB,481,1,144
7155,22098,1/14/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,4311,14
7156,134510,10/16/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,330,1,131
7157,3241669,4/20/2020,13,US,TX LAREDO,78040,US,OR COOS BAY,97420,FB,5772,5126,2361
7158,A4170,1/18/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
7159,22097,1/14/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,4419,14
7160,22109,1/24/2020,3,US,TX LAREDO,78040,US,SC GREENVILLE,29615,FB,3865,13236,1298
7161,22160,1/24/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
7162,22167,1/27/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
7163,A4177,1/15/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
7164,A4179,1/20/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
7165,141185,12/31/2019,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
7166,140939,12/31/2019,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88290,FB,482,49,131
7167,140929,12/27/2019,22,MX,TM NUEVO LAREDO,88290,MX,NL APODACA,66600,DV,363,49,131
7168,140933,12/18/2019,22,MX,APODACA,66600,MX,NUEVO LAREDO,88290,FB,0,0,0
7169,2009,2/20/2020,17,MX,NL SANTA CATARINA,66100,MX,NL APODACA,66600,DV,65,0,22
7170,A4111,1/9/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,345,4935,131
7171,A4111,1/9/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
7172,17792MTY,5/7/2020,24,MX,APODACA,66600,MX,NUEVO LAREDO,88000,FB,0,0,0
7173,3249057,6/15/2020,13,US,TX LAREDO,78040,US,ID MOSCOW,83843,FB,2542,14272,2233
7174,140929,12/27/2019,22,MX,NUEVO LAREDO,88290,MX,APODACA,66600,DV,0,0,0
7175,R16687,1/6/2020,40,MX,CU REYNOSA,27953,MX,NL APODACA,66600,DV,920,0,203
7176,IN19611,1/6/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
7177,IN19773,1/24/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
7178,EXP6905,1/10/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1424,18950,495
7179,EXP6906,1/10/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1402,14950,495
7180,IN19774,1/24/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
7181,IN19733,1/20/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,323,3475,508
7182,IN19713,1/16/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,1508,508
7183,IN19736,1/14/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7184,IN19741,1/21/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7185,IN19759,1/22/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,507
7186,EXP6895,1/6/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1402,34950,495
7187,EXP6901,1/2/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,694,22,495
7188,IN19782,1/24/2020,2,US,TX HOUSTON,77021,US,TX LAREDO,78045,FB,813,1,351
7189,EXP6908,1/10/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,2418,82250,495
7190,IN19788,1/27/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7191,IN19834,1/29/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,812,34304,349
7192,IN19812,1/28/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,1522,30636,349
7193,EXP6914,1/14/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1406,16500,495
7194,IN19817,1/28/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7195,EXP6921,1/18/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1409,30265,495
7196,EXP6922,1/16/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7197,EXP6924,1/21/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1397,31450,495
7198,IN19850,1/31/2020,2,US,TX HOUSTON,77021,US,TX LAREDO,78045,FB,812,1,351
7199,EXP6956,2/2/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,DD,2259,23000,495
7200,EXP6902,1/8/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1910,34950,495
7201,EXP6910,1/11/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1910,36900,495
7202,EXP6912,1/12/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1392,35450,495
7203,69558,2/6/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,FB,517,9801,131
7204,69561,2/5/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,FB,484,8932,131
7205,P3547,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,3,0,0
7206,RCMX12017,1/15/2020,49,MX,TM NUEVO LAREDO,88060,US,IL WHEELING,60090,DV,1583,4410,1512
7207,P3550,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,9,0,0
7208,RCMX12782,1/15/2020,49,MX,SAN PEDRO,66278,MX,JA ZAPOPAN,45010,DV,0,0,0
7209,P3539,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,136,0,0
7210,69555,2/13/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,FB,516,10203,131
7211,69559,2/6/2020,10,MX,NUEVO LAREDO,88060,MX,APODACA,66600,FB,0,0,0
7212,H728,1/6/2020,29,MX,NL APODACA,66600,MX,VL COSAMALOAPAN DE C,95395,DV,1051,1,1391
7213,P3515,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,8,0,0
7214,F12071,1/17/2020,27,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,138,1,1051
7215,P3517,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,4,0,0
7216,F12037,1/9/2020,27,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,139,1,944
7217,P3515,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,3,0,0
7218,P3515,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,3,0,0
7219,P3515,1/8/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,3,0,0
7220,F12039,1/13/2020,27,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,138,1,944
7221,F12040,1/13/2020,27,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,138,1,944
7222,F12078,1/28/2020,27,MX,NL APODACA,66600,MX,BS CABO SAN LUCAS,23450,DV,7012,1,1130
7223,F12074,1/20/2020,27,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,138,1,1051
7224,P3550,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,2,0,0
7225,P3547,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,7,0,0
7226,P3547,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,7,0,0
7227,134514,10/17/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,50,1,131
7228,P3550,1/15/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,1,0,0
7229,69576,2/14/2020,10,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,246,1,809
7230,F12079,1/29/2020,27,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,138,1,1051
7231,22128,1/18/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7232,22129,1/18/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
7233,22132,1/15/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
7234,22027,1/4/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,877,20152,164
7235,22034,1/4/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,876,18263,164
7236,22074,1/20/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,876,36950,164
7237,22080,1/20/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,878,10076,164
7238,22089,1/10/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,196,10077,14
7239,22093,1/12/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,14736,1683
7240,23207,9/25/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
7241,CF389,3/28/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,0,0,0
7242,CF385,3/12/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7243,CF387,3/19/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,386,1,378
7244,78315,10/24/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,9492,164
7245,23214,9/29/2020,3,US,TX LAREDO,78045,MX,DG DURANGO,34000,DV,83,0,508
7246,1231,10/8/2019,71,US,TX SAN ANTONIO,78220,US,TX CARROLLTON,75006,DD,1061,5590,285
7247,3113A,11/7/2019,12,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,288,5815,123
7248,3109A,11/5/2019,12,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,288,10716,123
7249,4179B,3/10/2020,12,MX,NL CIENEGA DE FLORES,65550,MX,TM NUEVO LAREDO,88060,DV,230,18970,123
7250,1904,2/10/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,65,1,17
7251,1905,2/11/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,65,1,17
7252,78032,10/16/2019,19,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,1421,5257,159
7253,23155,9/12/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
7254,23158,9/14/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,858,36587,164
7255,23163,9/14/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,857,18832,164
7256,CF384,3/6/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,391,1,378
7257,EXP6913,1/14/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1402,39900,495
7258,IN19823,1/30/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
7259,IN19824,1/30/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7260,A4243,1/21/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,924,4190,495
7261,A4109,1/8/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,918,3429,495
7262,IN19637,1/9/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
7263,IN19660,1/10/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7264,IN19638,1/9/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,88,0,508
7265,EXP6925,1/21/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,979,15600,378
7266,EXP6931,1/19/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1901,30265,495
7267,EXP6969,2/2/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7268,EXP6970,2/2/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7269,EXP6935,1/23/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7270,A3565,10/7/2019,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,1034,4915,495
7271,FR362,1/26/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1409,13720,495
7272,EXP6920,1/17/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1409,27352,495
7273,EXP6966,2/2/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1921,37970,495
7274,EXP6971,2/2/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,999,14400,378
7275,EXP6972,2/2/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
7276,EXP6933,1/23/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
